TEMP_C,PRESSURE_PA,PING_TIME_US
18.10,99386,10293
18.10,99394,10314
18.10,99389,10296
18.10,99390,10294
18.10,99384,10294
18.10,99391,10288
18.10,99389,10294
18.10,99385,10294
18.10,99391,10398
18.10,99387,10339
18.10,99386,10319
18.10,99393,10321
18.10,99390,10474
18.10,99385,10294
18.10,99390,10315
18.10,99387,10347
18.10,99384,10319
18.10,99389,10294
18.10,99383,10340
18.10,99388,10294
18.10,99393,10267
18.10,99390,10319
18.10,99387,10339
18.10,99390,10267
18.10,99391,10294
18.10,99389,10398
18.10,99391,10417
18.10,99391,10346
18.10,99390,10347
18.10,99386,10397
18.10,99389,10449
18.10,99390,10322
18.10,99389,10294
18.10,99390,10449
18.10,99385,10373
18.10,99388,10375
18.10,99391,10426
18.10,99386,10315
18.10,99389,10321
18.10,99388,10348
18.10,99391,10322
18.10,99393,10314
18.10,99389,10424
18.10,99390,10321
18.10,99391,10449
18.10,99391,10321
18.10,99391,10263
18.10,99388,10321
18.10,99391,10294
18.10,99387,10294
18.10,99385,10339
18.10,99389,10294
18.10,99388,10293
18.10,99393,10238
18.10,99394,10294
18.10,99394,10294
18.10,99388,10347
18.10,99397,10288
18.10,99391,10294
18.10,99394,10347
18.10,99390,10347
18.10,99400,10340
18.10,99393,10294
18.10,99394,10474
18.10,99393,10346
18.10,99386,10499
18.10,99390,10422
18.10,99389,10260
18.10,99393,10267
18.10,99396,10293
18.10,99391,10294
18.10,99390,10346
18.10,99400,10346
18.10,99395,10346
18.10,99397,10346
18.10,99396,10313
18.10,99397,10294
18.10,99393,10449
18.10,99394,10293
18.10,99393,10294
18.10,99395,10420
18.10,99391,10322
18.10,99391,10398
18.10,99393,10448
18.10,99394,10449
18.10,99390,10289
18.10,99392,10397
18.10,99399,10321
18.10,99393,10397
18.10,99393,10293
18.10,99393,10367
18.10,99392,10347
18.10,99398,10346
18.10,99394,10347
18.10,99391,10390
18.10,99398,10296
18.10,99392,10346
18.10,99402,10322
18.10,99396,10321
18.10,99397,10294
18.10,99396,10294
18.10,99389,10293
18.10,99402,10294
18.10,99397,10294
18.10,99395,10267
18.10,99402,10314
18.10,99396,10270
18.10,99400,10294
18.10,99398,10322
18.10,99404,10418
18.10,99397,10418
18.10,99395,10268
18.10,99392,10449
18.10,99400,10373
18.10,99398,10294
18.10,99398,10494
18.10,99397,10398
18.10,99401,10373
18.10,99396,10347
18.10,99397,10321
18.10,99399,10315
18.10,99402,10271
18.10,99397,10294
18.10,99398,10373
18.10,99405,10392
18.10,99396,10346
18.10,99396,10294
18.10,99389,10294
18.10,99392,10340
18.10,99391,10294
18.10,99400,10346
18.10,99390,10474
18.10,99393,10294
18.10,99397,10390
18.10,99396,10294
18.10,99396,10294
18.10,99397,10268
18.10,99400,10266
18.10,99395,10294
18.10,99395,10294
18.10,99389,10346
18.10,99392,10293
18.10,99398,10319
18.10,99394,10267
18.10,99394,10296
18.10,99398,10397
18.10,99396,10293
18.10,99402,10294
18.10,99397,10293
18.10,99394,10294
18.10,99398,10293
18.10,99397,10346
18.10,99398,10346
18.10,99397,10468
18.10,99393,10422
18.10,99397,10294
18.10,99396,10293
18.10,99393,10288
18.10,99397,10294
18.10,99400,10346
18.10,99406,10422
18.10,99403,10293
18.10,99402,10294
18.10,99403,10266
18.10,99404,10293
18.10,99404,10318
18.10,99407,10322
18.10,99394,10448
18.10,99400,10294
18.10,99400,10346
18.10,99400,10392
18.10,99406,10294
18.10,99397,10294
18.10,99400,10319
18.10,99405,10339
18.10,99402,10346
18.10,99400,10294
18.10,99398,10294
18.10,99397,10443
18.10,99400,10340
18.10,99402,10347
18.10,99401,10293
18.10,99396,10293
18.10,99403,10417
18.10,99394,10397
18.10,99401,10293
18.10,99400,10449
18.10,99395,10397
18.10,99400,10294
18.10,99397,10294
18.10,99399,10294
18.10,99398,10294
18.10,99394,10288
18.10,99395,10398
18.10,99398,10321
18.10,99400,10372
18.10,99396,10293
18.10,99400,10321
18.10,99400,10346
18.10,99401,10321
18.10,99398,10270
18.10,99400,10373
18.10,99401,10294
18.10,99402,10347
18.10,99395,10397
18.10,99395,10288
18.10,99396,10266
18.10,99398,10346
18.10,99397,10344
18.10,99399,10314
18.10,99400,10444
18.10,99397,10347
18.10,99398,10347
18.10,99399,10347
18.10,99401,10443
18.10,99404,10339
18.10,99396,10293
18.10,99396,10294
18.10,99401,10293
18.10,99396,10346
18.10,99400,10267
18.10,99402,10267
18.10,99405,10417
18.10,99400,10319
18.10,99405,10319
18.10,99399,10347
18.10,99407,10398
18.10,99401,10340
18.10,99402,10347
18.10,99397,10474
18.10,99396,10268
18.10,99401,10347
18.10,99398,10469
18.10,99403,10268
18.10,99398,10321
18.10,99402,10371
18.10,99400,10293
18.10,99396,10268
18.10,99397,10422
18.10,99400,10294
18.10,99399,10294
18.10,99399,10443
18.10,99397,10371
18.10,99397,10294
18.10,99397,10294
18.10,99398,10315
18.10,99401,10398
18.10,99402,10397
18.10,99404,10294
18.10,99394,10346
18.10,99400,10443
18.10,99395,10443
18.10,99400,10346
18.10,99392,10347
18.10,99395,10293
18.10,99399,10339
18.10,99405,10267
18.10,99400,10321
18.10,99397,10473
18.10,99404,10397
18.10,99401,10339
18.10,99398,10262
18.10,99404,10319
18.10,99398,10372
18.10,99398,10321
18.10,99397,10476
18.10,99401,10314
18.10,99399,10293
18.10,99400,10449
18.10,99402,10293
18.10,99402,10294
18.10,99407,10346
18.10,99401,10398
18.10,99400,10293
18.10,99403,10319
18.10,99394,10340
18.10,99399,10294
18.10,99403,10372
18.10,99397,10294
18.10,99404,10287
18.10,99402,10293
18.10,99398,10347
18.10,99399,10321
18.10,99398,10444
18.10,99400,10321
18.10,99398,10449
18.10,99399,10347
18.10,99393,10321
18.10,99394,10264
18.10,99401,10398
18.10,99400,10449
18.10,99396,10397
18.10,99395,10397
18.10,99393,10319
18.10,99399,10319
18.10,99404,10294
18.10,99397,10321
18.10,99404,10293
18.10,99399,10441
18.10,99403,10346
18.10,99401,10266
18.10,99394,10319
18.10,99397,10314
18.10,99396,10398
18.10,99401,10293
18.10,99400,10474
18.10,99396,10422
18.10,99405,10313
18.10,99409,10398
18.10,99405,10294
18.10,99400,10292
18.10,99398,10339
18.10,99404,10293
18.10,99409,10263
18.10,99407,10495
18.10,99404,10373
18.10,99401,10322
18.10,99408,10293
18.10,99411,10443
18.10,99400,10441
18.10,99403,10397
18.10,99403,10293
18.10,99401,10347
18.10,99398,10294
18.10,99396,10270
18.10,99401,10346
18.10,99398,10293
18.10,99409,10340
18.10,99408,10318
18.10,99397,10449
18.10,99401,10319
18.10,99402,10501
18.10,99400,10293
18.10,99399,10322
18.10,99397,10347
18.10,99406,10373
18.10,99400,10296
18.10,99400,10321
18.10,99400,10373
18.10,99403,10322
18.10,99402,10424
18.10,99394,10270
18.10,99400,10347
18.10,99399,10423
18.10,99402,10322
18.10,99404,10501
18.10,99405,10293
18.10,99401,10392
18.10,99401,10294
18.10,99407,10322
18.10,99407,10294
18.10,99400,10340
18.10,99400,10296
18.10,99408,10346
18.10,99404,10346
18.10,99404,10443
18.10,99402,10347
18.10,99405,10294
18.10,99407,10294
18.10,99402,10347
18.10,99401,10293
18.10,99405,10448
18.10,99410,10293
18.10,99403,10344
18.10,99409,10288
18.10,99406,10237
18.10,99405,10293
18.10,99405,10294
18.10,99401,10322
18.10,99399,10288
18.10,99405,10449
18.10,99403,10321
18.10,99399,10373
18.10,99405,10346
18.10,99403,10294
18.10,99401,10268
18.10,99403,10293
18.10,99398,10321
18.10,99407,10321
18.10,99404,10294
18.10,99403,10449
18.10,99400,10397
18.10,99405,10263
18.10,99404,10397
18.10,99405,10293
18.10,99402,10294
18.10,99405,10289
18.10,99400,10449
18.10,99401,10322
18.10,99407,10294
18.10,99404,10398
18.10,99407,10270
18.10,99406,10294
18.10,99400,10397
18.10,99400,10321
18.10,99403,10494
18.10,99405,10321
18.10,99414,10294
18.10,99406,10294
18.10,99402,10346
18.10,99401,10418
18.10,99403,10318
18.10,99401,10268
18.10,99407,10474
18.10,99398,10294
18.10,99403,10294
18.10,99405,10294
18.10,99400,10347
18.10,99406,10315
18.10,99398,10321
18.10,99405,10294
18.10,99400,10346
18.10,99400,10267
18.10,99401,10296
18.10,99398,10346
18.10,99400,10346
18.10,99402,10449
18.10,99400,10210
18.10,99398,10372
18.10,99401,10294
18.10,99399,10294
18.10,99403,10289
18.10,99401,10347
18.10,99400,10476
18.10,99395,10424
18.10,99409,10321
18.10,99407,10314
18.10,99407,10443
18.10,99410,10321
18.10,99403,10321
18.10,99402,10321
18.10,99397,10392
18.10,99400,10346
18.10,99398,10397
18.10,99404,10293
18.10,99403,10321
18.10,99408,10443
18.10,99404,10424
18.10,99406,10321
18.10,99405,10346
18.10,99403,10294
18.10,99404,10418
18.10,99404,10294
18.10,99398,10294
18.10,99398,10397
18.10,99407,10315
18.10,99403,10294
18.10,99401,10473
18.10,99401,10293
18.10,99402,10294
18.10,99401,10294
18.10,99402,10346
18.10,99408,10294
18.10,99404,10321
18.10,99403,10392
18.10,99418,10449
18.10,99402,10294
18.10,99406,10293
18.10,99399,10288
18.10,99403,10348
18.10,99401,10321
18.10,99407,10270
18.10,99407,10314
18.10,99403,10346
18.10,99411,10448
18.10,99404,10449
18.10,99408,10373
18.10,99406,10448
18.10,99404,10288
18.10,99409,10263
18.10,99410,10321
18.10,99407,10372
18.10,99408,10373
18.10,99405,10294
18.10,99408,10322
18.10,99411,10321
18.10,99417,10321
18.10,99409,10321
18.10,99409,10322
18.10,99404,10373
18.10,99409,10373
18.10,99407,10321
18.10,99405,10314
18.10,99416,10321
18.10,99407,10424
18.10,99417,10321
18.10,99422,10296
18.10,99403,10348
18.10,99403,10322
18.10,99409,10347
18.10,99406,10322
18.10,99408,10315
18.10,99403,10322
18.10,99411,10322
18.10,99416,10321
18.10,99403,10263
18.10,99410,10296
18.10,99421,10347
18.10,99418,10268
18.10,99407,10469
18.10,99408,10322
18.10,99410,10424
18.10,99403,10321
18.10,99403,10322
18.10,99409,10315
18.10,99408,10322
18.10,99404,10294
18.10,99407,10372
18.10,99406,10315
18.10,99411,10449
18.10,99404,10424
18.10,99416,10373
18.10,99407,10347
18.10,99411,10270
18.10,99406,10418
18.10,99407,10321
18.10,99401,10321
18.10,99417,10270
18.10,99406,10270
18.10,99408,10372
18.10,99416,10293
18.10,99407,10238
18.10,99409,10321
18.10,99408,10321
18.10,99406,10424
18.10,99409,10297
18.10,99419,10322
18.10,99409,10476
18.10,99410,10322
18.10,99408,10321
18.10,99410,10367
18.10,99420,10322
18.10,99419,10449
18.10,99410,10321
18.10,99410,10373
18.10,99408,10289
18.10,99408,10346
18.10,99406,10449
18.10,99407,10449
18.10,99405,10294
18.10,99404,10319
18.10,99407,10322
18.10,99418,10347
18.10,99407,10373
18.10,99404,10296
18.10,99415,10367
18.10,99420,10294
18.10,99419,10373
18.10,99411,10476
18.10,99412,10270
18.10,99415,10319
18.10,99414,10321
18.10,99420,10321
18.10,99412,10294
18.10,99416,10321
18.10,99407,10321
18.10,99422,10449
18.10,99404,10322
18.10,99409,10443
18.10,99411,10419
18.10,99406,10321
18.10,99409,10373
18.10,99418,10293
18.10,99410,10289
18.10,99411,10398
18.10,99407,10322
18.10,99410,10321
18.10,99409,10297
18.10,99407,10346
18.10,99409,10423
18.10,99416,10270
18.10,99406,10501
18.10,99411,10321
18.10,99425,10291
18.10,99423,10294
18.10,99419,10296
18.10,99413,10348
18.10,99412,10319
18.10,99412,10322
18.10,99405,10270
18.10,99421,10321
18.10,99422,10315
18.10,99413,10424
18.10,99421,10268
18.10,99409,10321
18.10,99418,10373
18.10,99422,10270
18.10,99415,10270
18.10,99422,10423
18.10,99415,10321
18.10,99413,10268
18.10,99412,10476
18.10,99411,10321
18.10,99422,10347
18.10,99412,10495
18.10,99417,10340
18.10,99417,10398
18.10,99415,10322
18.10,99411,10294
18.10,99421,10322
18.10,99413,10322
18.10,99419,10321
18.10,99411,10294
18.10,99419,10287
18.10,99422,10373
18.10,99419,10373
18.10,99410,10293
18.10,99420,10321
18.10,99416,10322
18.10,99420,10322
18.10,99423,10321
18.10,99412,10476
18.10,99409,10315
18.10,99404,10321
18.10,99418,10321
18.10,99424,10373
18.10,99409,10322
18.10,99421,10321
18.10,99411,10321
18.10,99415,10449
18.10,99414,10294
18.10,99421,10393
18.10,99413,10398
18.10,99421,10449
18.10,99410,10321
18.10,99420,10212
18.10,99416,10322
18.10,99415,10449
18.20,99420,10321
18.20,99419,10296
18.10,99421,10321
18.20,99419,10373
18.10,99418,10321
18.10,99422,10322
18.10,99418,10296
18.10,99420,10322
18.20,99418,10296
18.20,99421,10350
18.10,99425,10368
18.10,99420,10322
18.10,99419,10270
18.10,99424,10322
18.10,99428,10315
18.10,99419,10375
18.10,99428,10322
18.10,99423,10322
18.10,99420,10418
18.10,99418,10270
18.10,99421,10348
18.10,99424,10322
18.10,99421,10424
18.10,99418,10392
18.10,99417,10322
18.10,99418,10375
18.10,99419,10294
18.10,99412,10424
18.10,99418,10367
18.10,99421,10322
18.10,99407,10294
18.10,99408,10322
18.10,99420,10315
18.10,99415,10375
18.10,99414,10321
18.10,99422,10373
18.10,99421,10294
18.10,99425,10294
18.10,99418,10373
18.10,99421,10373
18.10,99414,10294
18.10,99417,10288
18.10,99422,10346
18.10,99421,10322
18.10,99417,10294
18.10,99415,10339
18.10,99422,10294
18.10,99421,10451
18.10,99418,10321
18.10,99412,10238
18.10,99421,10322
18.10,99413,10322
18.10,99412,10398
18.10,99415,10347
18.10,99414,10321
18.10,99419,10293
18.10,99409,10294
18.10,99412,10294
18.10,99408,10373
18.10,99420,10297
18.10,99412,10375
18.10,99412,10373
18.10,99410,10288
18.10,99418,10294
18.10,99407,10373
18.10,99419,10294
18.10,99409,10314
18.10,99416,10373
18.10,99410,10397
18.10,99414,10294
18.10,99418,10322
18.10,99418,10322
18.10,99419,10294
18.10,99419,10322
18.10,99413,10321
18.10,99420,10322
18.10,99413,10373
18.10,99412,10322
18.10,99409,10294
18.10,99416,10315
18.10,99416,10270
18.10,99408,10321
18.10,99415,10296
18.10,99419,10443
18.10,99422,10322
18.10,99418,10267
18.10,99420,10294
18.10,99411,10262
18.10,99415,10322
18.10,99420,10321
18.10,99419,10322
18.10,99413,10289
18.10,99416,10322
18.10,99412,10322
18.10,99418,10426
18.10,99415,10476
18.10,99417,10315
18.10,99413,10348
18.10,99417,10321
18.10,99411,10322
18.10,99415,10264
18.10,99421,10210
18.10,99416,10348
18.10,99422,10270
18.10,99418,10270
18.10,99418,10294
18.10,99417,10373
18.10,99422,10296
18.10,99415,10319
18.10,99406,10289
18.10,99415,10321
18.10,99415,10294
18.10,99416,10449
18.10,99412,10398
18.10,99416,10322
18.10,99416,10321
18.10,99418,10322
18.10,99416,10294
18.10,99420,10294
18.10,99422,10321
18.10,99415,10271
18.10,99416,10347
18.10,99416,10294
18.10,99418,10449
18.10,99416,10296
18.10,99416,10449
18.10,99415,10294
18.10,99413,10296
18.10,99410,10294
18.10,99409,10347
18.20,99415,10474
18.10,99422,10288
18.20,99415,10268
18.10,99415,10398
18.10,99415,10449
18.10,99418,10294
18.10,99419,10398
18.10,99409,10322
18.10,99408,10294
18.10,99418,10296
18.10,99418,10347
18.10,99412,10398
18.10,99415,10347
18.10,99415,10347
18.10,99412,10342
18.10,99410,10398
18.10,99414,10296
18.10,99416,10294
18.10,99416,10347
18.20,99414,10296
18.10,99418,10346
18.10,99414,10398
18.10,99417,10294
18.10,99413,10212
18.10,99415,10451
18.10,99418,10296
18.10,99412,10375
18.20,99412,10294
18.10,99408,10322
18.10,99411,10297
18.10,99411,10322
18.10,99414,10294
18.10,99413,10321
18.10,99415,10296
18.10,99413,10449
18.20,99416,10296
18.10,99418,10315
18.10,99416,10375
18.10,99412,10321
18.10,99414,10323
18.10,99416,10418
18.10,99418,10294
18.10,99416,10296
18.10,99419,10322
18.10,99416,10322
18.10,99417,10321
18.10,99413,10397
18.10,99415,10293
18.10,99417,10423
18.10,99405,10289
18.10,99419,10398
18.10,99411,10294
18.10,99418,10346
18.10,99416,10423
18.10,99419,10314
18.10,99416,10423
18.10,99422,10347
18.10,99420,10294
18.10,99418,10443
18.10,99412,10294
18.10,99419,10422
18.10,99418,10268
18.10,99417,10319
18.10,99418,10288
18.10,99416,10294
18.10,99420,10474
18.20,99417,10398
18.10,99413,10294
18.10,99418,10267
18.10,99416,10319
18.10,99415,10347
18.10,99417,10373
18.10,99416,10314
18.10,99418,10347
18.10,99418,10398
18.20,99417,10237
18.10,99414,10296
18.10,99413,10398
18.10,99415,10347
18.10,99414,10319
18.10,99412,10294
18.10,99411,10449
18.10,99408,10296
18.10,99408,10296
18.10,99414,10296
18.10,99412,10347
18.10,99411,10347
18.10,99411,10347
18.20,99418,10393
18.10,99405,10296
18.10,99411,10322
18.20,99410,10322
18.20,99418,10315
18.20,99416,10268
18.10,99416,10373
18.10,99412,10375
18.10,99411,10322
18.20,99408,10296
18.20,99417,10502
18.20,99412,10322
18.20,99412,10322
18.20,99412,10393
18.10,99403,10294
18.10,99409,10347
18.10,99414,10321
18.10,99414,10322
18.20,99411,10296
18.10,99408,10296
18.20,99409,10451
18.20,99405,10375
18.20,99409,10372
18.10,99406,10323
18.20,99407,10347
18.10,99408,10322
18.10,99409,10398
18.10,99408,10289
18.10,99410,10322
18.10,99418,10373
18.20,99408,10296
18.10,99414,10317
18.10,99410,10449
18.10,99409,10449
18.10,99414,10294
18.10,99409,10373
18.20,99413,10294
18.10,99409,10398
18.10,99409,10296
18.10,99405,10340
18.10,99410,10296
18.10,99414,10449
18.10,99420,10296
18.10,99415,10398
18.10,99416,10392
18.10,99415,10268
18.10,99411,10294
18.10,99417,10296
18.10,99418,10444
18.10,99420,10346
18.10,99416,10321
18.10,99417,10322
18.10,99409,10449
18.10,99416,10315
18.10,99417,10444
18.10,99416,10449
18.10,99414,10322
18.10,99418,10296
18.10,99416,10315
18.10,99420,10375
18.20,99418,10322
18.10,99416,10322
18.10,99418,10373
18.10,99415,10444
18.10,99416,10322
18.10,99420,10296
18.20,99411,10296
18.20,99415,10314
18.10,99419,10347
18.10,99423,10319
18.10,99416,10347
18.10,99416,10347
18.10,99415,10294
18.10,99419,10424
18.10,99410,10296
18.10,99415,10294
18.10,99417,10296
18.10,99416,10322
18.10,99415,10294
18.10,99413,10268
18.10,99415,10348
18.10,99414,10347
18.20,99416,10294
18.10,99418,10268
18.10,99418,10444
18.10,99419,10294
18.10,99418,10296
18.10,99414,10348
18.10,99411,10368
18.10,99411,10443
18.10,99419,10296
18.10,99424,10392
18.10,99426,10368
18.10,99422,10296
18.10,99424,10398
18.10,99426,10501
18.10,99428,10451
18.10,99426,10322
18.10,99425,10294
18.10,99422,10296
18.10,99417,10294
18.10,99426,10268
18.10,99426,10296
18.10,99423,10322
18.10,99426,10347
18.10,99421,10368
18.10,99424,10270
18.10,99422,10296
18.10,99423,10373
18.10,99420,10399
18.10,99425,10296
18.10,99418,10347
18.10,99419,10398
18.10,99422,10399
18.10,99426,10294
18.10,99421,10347
18.10,99420,10449
18.10,99411,10449
18.10,99408,10296
18.10,99420,10449
18.10,99423,10289
18.10,99422,10294
18.10,99418,10296
18.10,99420,10268
18.10,99428,10347
18.10,99428,10296
18.10,99429,10323
18.10,99419,10322
18.10,99415,10268
18.10,99423,10322
18.10,99428,10398
18.10,99422,10296
18.10,99422,10392
18.10,99422,10294
18.10,99422,10451
18.10,99415,10322
18.10,99421,10398
18.10,99424,10317
18.10,99423,10399
18.10,99424,10398
18.10,99421,10321
18.10,99421,10296
18.20,99421,10444
18.20,99426,10315
18.20,99422,10444
18.10,99431,10296
18.10,99424,10294
18.10,99432,10399
18.20,99429,10444
18.20,99426,10367
18.20,99422,10502
18.10,99431,10477
18.10,99430,10322
18.20,99426,10348
18.20,99424,10322
18.20,99428,10322
18.10,99426,10426
18.20,99428,10424
18.20,99425,10399
18.20,99426,10451
18.10,99415,10289
18.20,99425,10321
18.20,99429,10297
18.20,99428,10322
18.20,99427,10288
18.20,99430,10321
18.20,99426,10373
18.20,99426,10296
18.20,99429,10315
18.20,99424,10502
18.20,99423,10296
18.20,99429,10424
18.20,99424,10321
18.20,99430,10314
18.20,99428,10321
18.20,99433,10270
18.20,99427,10321
18.20,99431,10289
18.10,99427,10449
18.20,99432,10319
18.20,99431,10347
18.20,99429,10294
18.20,99431,10347
18.20,99427,10321
18.20,99428,10294
18.20,99426,10294
18.20,99433,10294
18.20,99435,10294
18.20,99429,10270
18.20,99429,10340
18.20,99428,10294
18.10,99429,10476
18.20,99431,10296
18.20,99429,10268
18.20,99428,10296
18.20,99428,10235
18.20,99435,10270
18.10,99429,10294
18.20,99435,10322
18.20,99430,10289
18.20,99435,10449
18.20,99429,10294
18.20,99429,10398
18.20,99426,10294
18.10,99429,10444
18.20,99435,10398
18.20,99434,10294
18.20,99433,10296
18.20,99431,10315
18.20,99436,10294
18.20,99434,10296
18.20,99432,10398
18.20,99429,10322
18.10,99436,10294
18.20,99436,10319
18.20,99435,10347
18.20,99433,10294
18.10,99428,10294
18.20,99434,10347
18.20,99436,10347
18.20,99430,10294
18.20,99438,10443
18.10,99435,10449
18.10,99433,10319
18.20,99437,10525
18.10,99433,10296
18.10,99433,10392
18.10,99430,10347
18.10,99429,10423
18.10,99433,10270
18.10,99435,10347
18.20,99436,10289
18.10,99425,10373
18.20,99428,10294
18.20,99435,10321
18.20,99432,10289
18.20,99439,10294
18.20,99437,10398
18.10,99437,10348
18.20,99431,10315
18.10,99434,10399
18.20,99431,10296
18.20,99440,10322
18.20,99438,10347
18.20,99431,10340
18.10,99438,10398
18.10,99436,10347
18.20,99429,10264
18.20,99424,10322
18.20,99435,10322
18.20,99426,10322
18.20,99431,10321
18.20,99430,10296
18.20,99430,10449
18.20,99433,10347
18.20,99432,10321
18.20,99435,10270
18.10,99438,10268
18.10,99428,10347
18.20,99431,10294
18.20,99421,10347
18.10,99431,10267
18.20,99434,10294
18.20,99432,10296
18.20,99436,10444
18.20,99434,10347
18.20,99432,10346
18.20,99426,10449
18.20,99429,10347
18.20,99433,10340
18.20,99429,10347
18.20,99428,10347
18.20,99435,10321
18.20,99433,10289
18.20,99429,10268
18.20,99433,10268
18.20,99430,10294
18.20,99423,10296
18.10,99427,10294
18.10,99429,10347
18.20,99431,10294
18.20,99429,10392
18.20,99432,10270
18.20,99436,10322
18.20,99431,10347
18.20,99433,10291
18.20,99433,10296
18.20,99429,10294
18.20,99432,10294
18.20,99432,10294
18.20,99425,10449
18.20,99428,10373
18.20,99428,10296
18.20,99428,10288
18.20,99428,10398
18.20,99427,10451
18.20,99430,10268
18.20,99433,10268
18.20,99425,10393
18.20,99435,10289
18.20,99439,10271
18.20,99431,10294
18.20,99434,10348
18.20,99433,10342
18.20,99434,10399
18.20,99435,10296
18.20,99433,10322
18.20,99438,10449
18.20,99439,10317
18.20,99438,10322
18.20,99436,10296
18.20,99436,10348
18.20,99439,10444
18.20,99438,10294
18.20,99434,10296
18.20,99431,10375
18.20,99439,10322
18.20,99433,10270
18.20,99438,10348
18.20,99433,10373
18.20,99439,10294
18.20,99440,10342
18.20,99440,10347
18.20,99447,10424
18.20,99441,10268
18.20,99440,10296
18.20,99446,10296
18.20,99444,10294
18.20,99440,10426
18.20,99438,10398
18.20,99442,10288
18.20,99439,10296
18.20,99444,10347
18.20,99443,10347
18.20,99440,10393
18.20,99443,10347
18.20,99441,10449
18.20,99440,10294
18.20,99448,10371
18.20,99442,10289
18.20,99443,10294
18.20,99439,10347
18.20,99443,10294
18.20,99440,10294
18.20,99446,10424
18.20,99446,10296
18.20,99436,10346
18.20,99444,10262
18.20,99442,10398
18.10,99441,10296
18.20,99440,10372
18.20,99451,10212
18.10,99447,10346
18.20,99449,10321
18.20,99445,10322
18.20,99447,10367
18.20,99440,10294
18.20,99444,10296
18.20,99441,10293
18.20,99450,10443
18.20,99446,10294
18.20,99449,10268
18.10,99440,10294
18.20,99445,10289
18.10,99443,10424
18.20,99437,10347
18.20,99446,10449
18.10,99439,10296
18.10,99445,10340
18.10,99449,10268
18.10,99449,10294
18.10,99447,10319
18.10,99453,10393
18.20,99449,10347
18.10,99448,10319
18.20,99449,10474
18.20,99452,10346
18.20,99447,10288
18.20,99450,10267
18.20,99452,10296
18.10,99446,10296
18.20,99448,10268
18.20,99450,10398
18.20,99453,10399
18.10,99447,10373
18.20,99444,10296
18.20,99450,10294
18.20,99445,10525
18.20,99445,10347
18.20,99445,10398
18.20,99445,10294
18.20,99448,10392
18.20,99450,10296
18.20,99450,10502
18.20,99444,10296
18.20,99439,10294
18.20,99440,10322
18.20,99444,10373
18.10,99443,10322
18.20,99440,10398
18.10,99445,10288
18.20,99438,10347
18.20,99442,10322
18.20,99446,10339
18.20,99446,10322
18.20,99439,10424
18.20,99451,10294
18.20,99447,10322
18.20,99452,10270
18.20,99447,10373
18.20,99449,10321
18.20,99447,10347
18.20,99446,10289
18.20,99451,10449
18.20,99450,10296
18.20,99450,10449
18.20,99452,10347
18.20,99455,10392
18.20,99446,10294
18.20,99450,10347
18.20,99449,10321
18.20,99447,10296
18.20,99449,10294
18.20,99449,10294
18.20,99450,10322
18.20,99445,10270
18.20,99452,10321
18.20,99450,10294
18.20,99448,10321
18.20,99453,10444
18.20,99446,10322
18.20,99448,10373
18.20,99446,10451
18.20,99445,10449
18.20,99445,10373
18.20,99458,10321
18.20,99450,10321
18.20,99454,10451
18.20,99449,10294
18.20,99445,10296
18.20,99456,10444
18.20,99450,10373
18.20,99452,10321
18.20,99447,10373
18.20,99450,10449
18.20,99450,10451
18.20,99447,10444
18.20,99447,10296
18.20,99448,10347
18.20,99450,10347
18.20,99447,10347
18.20,99452,10294
18.20,99446,10449
18.20,99448,10294
18.20,99446,10398
18.20,99456,10263
18.20,99450,10322
18.20,99443,10451
18.20,99441,10451
18.20,99444,10451
18.20,99445,10449
18.20,99451,10315
18.20,99445,10270
18.20,99445,10296
18.20,99448,10296
18.20,99449,10367
18.20,99446,10373
18.20,99447,10294
18.20,99450,10451
18.20,99447,10294
18.20,99446,10444
18.20,99443,10270
18.20,99439,10398
18.20,99448,10347
18.20,99445,10294
18.20,99449,10296
18.20,99446,10294
18.20,99440,10373
18.20,99444,10398
18.20,99450,10296
18.20,99446,10296
18.20,99447,10502
18.20,99442,10373
18.20,99446,10323
18.20,99447,10296
18.20,99446,10347
18.20,99448,10296
18.20,99442,10322
18.20,99446,10322
18.20,99447,10294
18.20,99441,10449
18.20,99443,10398
18.20,99442,10347
18.20,99442,10271
18.20,99439,10294
18.20,99444,10321
18.20,99439,10315
18.20,99444,10294
18.20,99447,10399
18.20,99446,10296
18.20,99449,10373
18.20,99445,10322
18.20,99443,10294
18.20,99446,10297
18.20,99442,10270
18.20,99446,10321
18.20,99446,10373
18.20,99453,10392
18.20,99458,10444
18.20,99447,10296
18.20,99454,10424
18.20,99456,10322
18.20,99456,10321
18.20,99450,10296
18.20,99458,10296
18.20,99450,10294
18.20,99453,10294
18.20,99453,10294
18.20,99455,10424
18.20,99454,10476
18.20,99447,10294
18.20,99456,10288
18.20,99457,10296
18.20,99456,10347
18.20,99448,10321
18.20,99453,10368
18.20,99454,10294
18.20,99457,10398
18.20,99454,10449
18.20,99454,10296
18.20,99445,10289
18.20,99451,10399
18.20,99459,10322
18.20,99452,10347
18.20,99452,10347
18.20,99454,10347
18.20,99454,10476
18.20,99449,10449
18.20,99456,10347
18.20,99452,10347
18.20,99454,10342
18.20,99452,10476
18.20,99451,10398
18.20,99453,10296
18.20,99457,10296
18.20,99455,10289
18.20,99452,10296
18.20,99456,10451
18.20,99462,10347
18.20,99457,10296
18.20,99462,10348
